Capital Humano
Sigla,Código,Município,1991,2000,
BA,2922300,Muritiba,979045.480507478,1774630.39026906,
BA,2922409,Mutuípe,606249.343774372,943231.665142721,
BA,2922508,Nazaré,1004142.00463613,1589423.32477869,
BA,2922607,Nilo Peçanha,292550.322275075,463075.503949861,
BA,2922656,Nordestina,199038.575946745,419000.721861682,
BA,2922706,Nova Canaã,447878.705634077,646565.567817057,
BA,2922730,Nova Fátima,300247.886704302,367636.09202003,
BA,2922755,Nova Ibiá,260537.61358875,322362.871324467,
BA,2922805,Nova Itarana,146471.280619202,245727.45511423,
BA,2922854,Nova Redenção,260780.421498595,332352.829890087,
BA,2922904,Nova Soure,687329.777056409,1013599.29173532,
BA,2923001,Nova Viçosa,786790.44885567,1530751.06879455,
BA,2923035,Novo Horizonte,282780.286156063,338462.902453971,
BA,2923050,Novo Triunfo,291867.024150233,591272.051705779,
BA,2923100,Olindina,589473.295246116,1041318.61046309,
BA,2923209,Oliveira dos Brejinhos,562148.589319019,914256.072719173,
BA,2923308,Ouriçangas,186375.928264103,322394.643059525,
BA,2923357,Ourolândia,279371.204423658,564819.736858236,
BA,2923407,Palmas de Monte Alto,534672.591319949,862341.492773278,
BA,2923506,Palmeiras,224028.898227059,365866.09353331,
BA,2923605,Paramirim,710588.136109585,932153.990963578,
BA,2923704,Paratinga,628344.960143154,1145994.1344449,
BA,2923803,Paripiranga,731934.148538727,1017516.21047868,
BA,2923902,Pau Brasil,421989.621346504,560331.925344321,
BA,2924009,Paulo Afonso,4106113.20214788,6197258.50807207,
BA,2924058,Pé de Serra,465515.292075167,578599.438373731,
BA,2924108,Pedrão,200524.179097085,314514.421091808,
BA,2924207,Pedro Alexandre,301372.38287189,589845.964491895,
BA,2924306,Piatã,465061.72193478,800139.835005782,
BA,2924405,Pilão Arcado,691830.779321847,1030495.75446465,
BA,2924504,Pindaí,449053.690010974,682658.620768897,
BA,2924603,Pindobaçu,639779.286638429,932444.148635997,
BA,2924652,Pintadas,280321.576843966,476932.545448251,
BA,2924678,Piraí do Norte,313719.682676491,437848.577761287,
BA,2924702,Piripá,276351.231985596,713933.588791911,
BA,2924801,Piritiba,688513.10881025,848532.186218078,
BA,2924900,Planaltino,249689.874286047,287496.386912411,
BA,2925006,Planalto,565907.813700212,923370.289542049,
BA,2925105,Poções,1157895.03141705,1909760.66217945,
BA,2925204,Pojuca,1002329.55611454,1654373.13850251,
BA,2925253,Ponto Novo,418305.171322307,728650.607876183,
BA,2925303,Porto Seguro,1408261.69382152,5299672.44948866,
BA,2925402,Potiraguá,304364.393269847,636797.497465994,
BA,2925501,Prado,701657.962956698,1229888.37035869,
BA,2925600,Presidente Dutra,495655.825869159,721130.007369877,
BA,2925709,Presidente Jânio Quadros,313961.980013604,575989.68409059,
BA,2925758,Presidente Tancredo Neves,385145.788387261,830830.116475569,
BA,2925808,Queimadas,677086.53346493,1069227.9984717,
BA,2925907,Quijingue,552438.523511877,971437.632486301,
BA,2925931,Quixabeira,350072.055267685,416284.52516512,
BA,2925956,Rafael Jambeiro,551548.19087766,842737.688534392,
BA,2926004,Remanso,1100678.43885241,1721541.91365354,
BA,2926103,Retirolândia,353569.778801547,582749.701176673,
BA,2926202,Riachão das Neves,535119.169353419,911770.901916709,
BA,2926301,Riachão do Jacuípe,1363242.92336881,1644216.80796343,
BA,2926400,Riacho de Santana,838325.030773227,1359112.64470826,
BA,2926509,Ribeira do Amparo,298843.135617619,472494.996136168,
BA,2926608,Ribeira do Pombal,1313651.99675013,2098448.02399952,
BA,2926657,Ribeirão do Largo,242638.522786037,580187.153306801,
BA,2926707,Rio de Contas,477437.267488996,659057.448764146,
BA,2926806,Rio do Antônio,370978.312952314,599277.897773209,
BA,2926905,Rio do Pires,322501.41349687,521258.103946175,
BA,2927002,Rio Real,771333.432975897,1388129.44663508,
BA,2927101,Rodelas,197831.283937327,345389.237121243,
BA,2927200,Ruy Barbosa,944075.374164284,1409451.6416036,
BA,2927309,Salinas da Margarida,306011.52177824,582256.748587101,
BA,2927408,Salvador,152096689.657386,232089911.768504,
BA,2927507,Santa Bárbara,490746.095070279,875987.043864313,
BA,2927606,Santa Brígida,292450.430341326,644024.200373374,
BA,2927705,Santa Cruz Cabrália,237849.016473483,1170456.28752158,
BA,2927804,Santa Cruz da Vitória,199905.207938795,330800.230217179,
BA,2927903,Santa Inês,281228.141744915,526151.228354053,
BA,2928000,Santaluz,961386.589587996,1484319.77069699,
BA,2928059,Santa Luzia,430372.877395036,571942.057855127,
BA,2928109,Santa Maria da Vitória,1310171.28544541,2033871.88017642,
BA,2928208,Santana,841347.688423363,1168901.68428052,
BA,2928307,Santanópolis,257331.694961027,388366.937313717,
BA,2928406,Santa Rita de Cássia,726448.085915002,1081548.81467468,
BA,2928505,Santa Teresinha,216965.252848739,336231.593942175,
BA,2928604,Santo Amaro,2343249.58870154,3591307.15039636,
BA,2928703,Santo Antônio de Jesus,2929065.01624518,4901099.38463631,
BA,2928802,Santo Estêvão,1149532.21149681,1895150.99392928,
BA,2928901,São Desidério,478246.263678477,801195.024954722,
BA,2928950,São Domingos,319202.870000437,450330.119172392,
BA,2929008,São Félix,476171.042053478,775003.30319457,
BA,2929057,São Félix do Coribe,368610.588942336,616243.475458286,
BA,2929107,São Felipe,622075.699151625,974967.552315251,
BA,2929206,São Francisco do Conde,790120.87952024,1635650.65755371,
BA,2929255,São Gabriel,539445.286619089,846725.875217767,
BA,2929305,São Gonçalo dos Campos,847762.348044362,1440610.41770063,
BA,2929354,São José da Vitória,235087.044681148,252978.122657619,
BA,2929370,São José do Jacuípe,336071.964902929,384467.866357528,
BA,2929404,São Miguel das Matas,245681.342535867,406842.992479854,
BA,2929503,São Sebastião do Passé,1467296.69241592,2352713.05735205,
BA,2929602,Sapeaçu,487006.944834101,850071.955775442,
BA,2929701,Sátiro Dias,325377.088258857,634790.423649093,
BA,2929750,Saubara,281356.970079754,560237.336513401,
BA,2929800,Saúde,349034.493509047,529613.658643068,
BA,2929909,Seabra,1254003.99136995,1888403.18214191,
BA,2930006,Sebastião Laranjeiras,244506.107145569,416423.826142651,
BA,2930105,Senhor do Bonfim,3224536.39669846,4129689.85504215,
BA,2930154,Serra do Ramalho,802040.623119145,1399333.1168972,
BA,2930204,Sento Sé,742781.012962789,1403376.77812043,
BA,2930303,Serra Dourada,483708.887390355,900612.688039649,
BA,2930402,Serra Preta,442018.849410637,731515.089960507,
BA,2930501,Serrinha,2721427.08334652,4307050.54704004,
BA,2930600,Serrolândia,342366.450497811,565981.671851493,
BA,2930709,Simões Filho,3260441.39945354,6066445.09890248,
BA,2930758,Sítio do Mato,218015.90788635,458832.735984828,
BA,2930766,Sítio do Quinto,280532.321923754,612581.106632138,
BA,2930774,Sobradinho,886966.979188451,1397531.19323859,
BA,2930808,Souto Soares,494603.562809932,594823.726127882,
BA,2930907,Tabocas do Brejo Velho,294722.317803807,524512.873794272,
BA,2931004,Tanhaçu,488741.988569594,869653.420091916,
BA,2931053,Tanque Novo,338330.355594824,613386.667814543,
BA,2931103,Tanquinho,362946.276630794,426081.099046695,
BA,2931202,Taperoá,463735.266073008,694622.374344248,
BA,2931301,Tapiramutá,339315.974096898,678434.889203698,
BA,2931350,Teixeira de Freitas,3400909.11124223,6360638.79318743,
BA,2931400,Teodoro Sampaio,350824.781798062,450743.587815798,
BA,2931509,Teofilândia,602359.928556252,830077.106870069,
BA,2931608,Teolândia,283601.441697895,499318.289291482,
BA,2931707,Terra Nova,459582.990615433,703901.402364456,
BA,2931806,Tremedal,504175.196893693,824788.858215062,
BA,2931905,Tucano,1294906.87521309,2133623.8462986,
BA,2932002,Uauá,737870.99335752,1280532.79541107,
BA,2932101,Ubaíra,553436.898443098,930582.228833013,
BA,2932200,Ubaitaba,723019.970566427,1143735.87294061,
BA,2932309,Ubatã,888277.322801667,1076401.17862448,
BA,2932408,Uibaí,443499.980454305,701388.061638107,
BA,2932457,Umburanas,255425.793288653,537581.12988149,
BA,2932507,Una,648144.961925236,1320700.18069399,
BA,2932606,Urandi,411888.637077657,750866.472123818,
BA,2932705,Uruçuca,920492.340490673,989662.986108573,
BA,2932804,Utinga,514788.597939641,682704.473942125,
BA,2932903,Valença,2449457.15389539,4255620.43150181,
BA,2933000,Valente,619451.759166507,1062048.28748123,
BA,2933059,Várzea da Roça,338127.233965995,540457.93937637,
BA,2933109,Várzea do Poço,322683.142750307,352509.146185956,
BA,2933158,Várzea Nova,467825.856566674,624940.108124666,
BA,2933174,Varzedo,230670.417402984,362528.419963507,
BA,2933208,Vera Cruz,894894.181534522,1714198.67036741,
BA,2933257,Vereda,245935.965483851,295145.312636484,
BA,2933307,Vitória da Conquista,10356606.5605299,16914916.6374627,
BA,2933406,Wagner,249851.250379825,397842.760760878,
BA,2933455,Wanderley,350615.927790846,594382.5874239,
BA,2933505,Wenceslau Guimarães,404419.192181138,984791.534267402,
BA,2933604,Xique-Xique,1260098.96766034,2072697.8206556,
BA,2999919,Trancoso,,,
BA,2999929,Barcellos,,,
BA,2999939,Olivença,,,
BA,2999949,Villa Verde,,,
CE,2300101,Abaiara,208773.558225367,362755.324249316,
CE,2300150,Acarapé,338364.950638945,602950.028652097,
CE,2300200,Acaraú,1200499.13867962,1880580.43396224,
CE,2300309,Acopiara,1337147.90065154,2001728.17600307,
CE,2300408,Aiuaba,322843.788383974,551664.841160974,
CE,2300507,Alcântaras,235543.104140988,378595.23735886,
CE,2300606,Altaneira,133529.479926391,208820.79870771,
CE,2300705,Alto Santo,383311.418467725,631481.552586259,
CE,2300754,Amontada,581951.005358831,1246594.99267819,
CE,2300804,Antonina do Norte,144806.600339332,251124.673715351,
CE,2300903,Apuiarés,259256.225855516,522297.992683925,
CE,2301000,Aquiraz,1369589.18038563,2951496.5575872,
CE,2301109,Aracati,2143592.44457287,3434237.18624243,
CE,2301208,Aracoiaba,683143.363899785,1078657.42244737,
CE,2301257,Ararendá,,437005.23048044,
CE,2301307,Araripe,454498.042857983,766557.801230964,
CE,2301406,Aratuba,284602.907271292,499067.658873812,
CE,2301505,Arneiroz,188913.852621095,328686.222832644,
CE,2301604,Assaré,572589.970594856,777146.786146576,
CE,2301703,Aurora,712010.981619243,1107280.83824151,
CE,2301802,Baixio,186041.502739456,293370.619702954,
CE,2301851,Banabuiú,380858.991174903,664446.471235672,
CE,2301901,Barbalha,1510876.99403174,2618146.49911032,
CE,2301950,Barreira,434222.972802626,779893.420952842,
CE,2302008,Barro,573243.078534927,899941.697095182,
CE,2302057,Barroquinha,284631.875312888,518548.714939929,
CE,2302107,Baturité,994611.501367388,1490429.48537766,
CE,2302206,Beberibe,972862.758072761,1883493.97326212,
CE,2302305,Bela Cruz,658958.564075711,1151339.43020265,
CE,2302404,Boa Viagem,1328396.25938887,1985733.76931465,
CE,2302503,Brejo Santo,1235083.10840036,2046971.94554734,
CE,2302602,Camocim,1516460.46605165,2573950.65601518,
CE,2302701,Campos Sales,716565.327465857,1161237.42107136,
CE,2302800,Canindé,1841448.08119524,2971737.96414097,
CE,2302909,Capistrano,414643.405541216,742407.662462965,
CE,2303006,Caridade,321111.513567689,619199.445704019,
CE,2303105,Cariré,498956.372466645,727028.810440275,
CE,2303204,Caririaçu,530844.943946104,1001513.97913896,
CE,2303303,Cariús,457607.151215716,781565.453752784,
CE,2303402,Carnaubal,328388.29953477,632359.498455317,
CE,2303501,Cascavel,1428823.59184879,2845027.24529738,
CE,2303600,Catarina,302885.708401134,692864.833004305,
CE,2303659,Catunda,,397477.66812621,
CE,2303709,Caucaia,6695857.81643458,14146041.0354115,
CE,2303808,Cedro,830372.086369857,1188170.68199794,
CE,2303907,Chaval,283026.195747721,467007.347994049,
CE,2303931,Choró,,397959.196672124,
CE,2303956,Chorozinho,406980.335080371,841183.69068017,
CE,2304004,Coreaú,502608.575460103,794111.840420684,
CE,2304103,Crateús,2437704.43391914,3578352.4654259,
CE,2304202,Crato,4733735.06861191,7219652.66997251,
CE,2304236,Croatá,352353.551766399,571283.490830716,
CE,2304251,Cruz,487929.217132994,776796.989007963,
CE,2304269,Deputado Irapuan Pinheiro,222420.443682579,361873.757094852,
CE,2304277,Ererê,170059.825244347,281271.376015985,
CE,2304285,Eusébio,720332.233736163,1550761.129365,
CE,2304301,Farias Brito,535906.146928042,922768.826543645,
CE,2304350,Forquilha,487050.671244611,790372.586818457,
CE,2304400,Fortaleza,117225663.117671,180877335.585754,
CE,2304459,Fortim,,569031.708683725,
CE,2304509,Frecheirinha,278582.279174224,516244.415775744,
CE,2304608,General Sampaio,138551.485214585,184192.185005896,
CE,2304657,Graça,277077.615797534,537761.667012334,
CE,2304707,Granja,1010157.07811328,1634273.6273459,
CE,2304806,Granjeiro,112939.830017227,208179.739881024,
CE,2304905,Groaíras,244524.787597632,401672.830938306,
CE,2304954,Guaiúba,527385.716568207,913237.948259989,
CE,2305001,Guaraciaba do Norte,765621.136726133,1392789.15416666,
CE,2305100,Guaramiranga,173776.146168878,237023.206023635,
CE,2305209,Hidrolândia,478970.605536235,786234.977099431,
CE,2305233,Horizonte,528651.617845236,1584240.3123627,
CE,2305266,Ibaretama,289645.374825502,440047.368648784,
CE,2305308,Ibiapina,564032.887023917,967482.358116425,
CE,2305332,Ibicuitinga,228052.356623114,408611.533504569,
CE,2305357,Icapuí,423508.299639824,782688.281623207,
CE,2305407,Icó,1936196.56167429,2906840.41331363,
CE,2305506,Iguatu,2928486.8637247,4920799.47330774,
CE,2305605,Independência,763700.206162933,1213831.20774958,
CE,2305654,Ipaporanga,264748.99102733,401675.070833327,
CE,2305704,Ipaumirim,369929.281500458,575614.973119278,
CE,2305803,Ipu,1033838.82977526,1727219.73456798,
CE,2305902,Ipueiras,877865.484925894,1480386.35517271,
CE,2306009,Iracema,442167.106182957,636334.29554836,
CE,2306108,Irauçuba,517380.129930223,780712.828463818,
CE,2306207,Itaiçaba,181378.100306129,350983.673594952,
CE,2306256,Itaitinga,,1389933.58215073,
CE,2306306,Itapagé,1040393.32488729,1847819.0584166,
CE,2306405,Itapipoca,2363309.92886699,4514147.42737067,
CE,2306504,Itapiúna,360385.19772027,684584.99728347,
CE,2306553,Itarema,586159.209402323,1155294.16618258,
CE,2306603,Itatira,361258.949536105,490887.190167836,
CE,2306702,Jaguaretama,568349.262292303,769271.344085597,
CE,2306801,Jaguaribara,250990.989198373,439222.942643874,
CE,2306900,Jaguaribe,1117874.24801008,1676196.4578725,
CE,2307007,Jaguaruana,805378.741038801,1428522.44965293,
CE,2307106,Jardim,728044.2579761,1257937.62852609,
CE,2307205,Jati,219852.432745499,399040.650682631,
CE,2307254,Jijoca de Jericoacoara,,492082.086859048,
CE,2307304,Juazeiro do Norte,7491606.32493884,12244424.4331732,
CE,2307403,Jucás,570286.391752452,938124.437866991,
CE,2307502,Lavras da Mangabeira,975061.531329272,1531441.58011854,
CE,2307601,Limoeiro do Norte,1868275.74412175,2914977.20461033,
CE,2307635,Madalena,364898.171905082,566373.91512633,
CE,2307650,Maracanaú,6280453.92624184,10521251.3894946,
CE,2307700,Maranguape,2611454.03023559,4556571.49869513,
CE,2307809,Marco,607332.755870748,847326.671724728,
CE,2307908,Martinópole,212513.881228023,347529.413656957,
CE,2308005,Massapê,705950.346238277,1196056.66740037,
CE,2308104,Mauriti,1051412.2359742,1848996.47788534,
CE,2308203,Meruoca,301222.91759305,508132.456005518,
CE,2308302,Milagres,769020.648539945,1265003.35256138,
CE,2308351,Milhã,366360.580289334,615359.077158558,
CE,2308377,Miraíma,251043.661269414,450523.000888494,
CE,2308401,Missão Velha,870878.657033436,1479698.67457521,
CE,2308500,Mombaça,1136222.21643724,1610287.61066636,
CE,2308609,Monsenhor Tabosa,475977.309594546,650885.17808204,
CE,2308708,Morada Nova,1902118.83342947,2888025.97417585,
CE,2308807,Moraújo,194135.528555055,292996.561162313,
CE,2308906,Morrinhos,389799.853756405,681287.798153761,
CE,2309003,Mucambo,310116.886065172,594659.700104526,
CE,2309102,Mulungu,231014.943563821,401413.158824956,
CE,2309201,Nova Olinda,352113.491218646,547895.951560695,
CE,2309300,Nova Russas,1099010.38173919,1400679.03256886,
CE,2309409,Novo Oriente,760289.675864189,1049960.89252306,
CE,2309458,Ocara,522561.377938424,926493.992359398,
CE,2309508,Orós,750853.225762685,1104027.43012785,
CE,2309607,Pacajus,1061690.62212082,2272912.30976508,
CE,2309706,Pacatuba,2038644.68370031,2825027.43084853,
CE,2309805,Pacoti,294922.67735792,495419.197452734,
CE,2309904,Pacujá,152524.340644428,243004.908998302,
CE,2310001,Palhano,222742.298774663,427553.777555434,
CE,2310100,Palmácia,332316.919651493,469246.812434186,
CE,2310209,Paracuru,703608.109342789,1329462.8301677,
CE,2310258,Paraipaba,650507.771008182,1272054.80954902,
CE,2310298,Cococi,,,
CE,2310308,Parambu,816644.735933038,1166648.49479512,
CE,2310407,Paramoti,256708.540367466,410916.637944005,
CE,2310506,Pedra Branca,1027351.06286879,1580648.27615154,
CE,2310605,Penaforte,218214.01783048,363172.075986155,
CE,2310704,Pentecoste,982242.385028473,1538438.4833362,
CE,2310803,Pereiro,404072.067729547,683666.467205293,
CE,2310852,Pindoretama,384423.110234623,729625.459637817,
CE,2310902,Piquet Carneiro,359598.249597023,560583.487268476,
CE,2310951,Pires Ferreira,229350.792539554,325548.958528134,
CE,2311009,Poranga,270417.122294043,471272.492948137,
CE,2311108,Porteiras,447125.916932396,762390.261983843,
CE,2311207,Potengi,238846.859539642,384673.353473708,
CE,2311231,Potiretama,159010.592290378,225674.653690641,
CE,2311264,Quiterianópolis,425439.869495443,699618.122474641,
CE,2311306,Quixadá,2646377.94336237,3591739.36052258,
CE,2311355,Quixelô,415537.946288445,546844.046414152,
CE,2311405,Quixeramobim,2003328.55806854,2687178.18437332,
CE,2311504,Quixeré,417909.142684226,753413.579110574,
CE,2311603,Redenção,759953.484166892,1184238.97057946,
CE,2311702,Reriutaba,479900.981759679,964627.197336313,
CE,2311801,Russas,1796828.98966657,2916941.47574554,
CE,2311900,Saboeiro,398812.979854871,572705.643318396,
CE,2311959,Salitre,273425.357000931,439116.249197578,
